sensor_id,sensor_number,reading_number,timestamp,voltage,sheet_name,row_index,column_index
SENP1_S43,43,8,2024-01-01 00:35:00,0.88,SENP1,7,42
SENP1_S44,44,8,2024-01-01 00:35:00,1.25,SENP1,7,43
SENP1_S45,45,8,2024-01-01 00:35:00,0.56,SENP1,7,44
SENP1_S46,46,8,2024-01-01 00:35:00,1.07,SENP1,7,45
SENP1_S47,47,8,2024-01-01 00:35:00,1.98,SENP1,7,46
SENP1_S48,48,8,2024-01-01 00:35:00,0.4,SENP1,7,47
SENP1_S49,49,8,2024-01-01 00:35:00,0.9,SENP1,7,48
SENP1_S50,50,8,2024-01-01 00:35:00,0.88,SENP1,7,49
SENP1_S51,51,8,2024-01-01 00:35:00,0.72,SENP1,7,50
SENP1_S52,52,8,2024-01-01 00:35:00,0.62,SENP1,7,51
SENP1_S53,53,8,2024-01-01 00:35:00,0.74,SENP1,7,52
SENP1_S54,54,8,2024-01-01 00:35:00,0.68,SENP1,7,53
SENP1_S2,2,9,2024-01-01 00:40:00,0.17,SENP1,8,1
SENP1_S3,3,9,2024-01-01 00:40:00,1.42,SENP1,8,2
SENP1_S4,4,9,2024-01-01 00:40:00,0.3,SENP1,8,3
SENP1_S5,5,9,2024-01-01 00:40:00,0.47,SENP1,8,4
SENP1_S6,6,9,2024-01-01 00:40:00,0.99,SENP1,8,5
SENP1_S7,7,9,2024-01-01 00:40:00,1.23,SENP1,8,6
SENP1_S8,8,9,2024-01-01 00:40:00,1.59,SENP1,8,7
SENP1_S9,9,9,2024-01-01 00:40:00,1.69,SENP1,8,8
SENP1_S10,10,9,2024-01-01 00:40:00,1.37,SENP1,8,9
SENP1_S11,11,9,2024-01-01 00:40:00,1.64,SENP1,8,10
SENP1_S12,12,9,2024-01-01 00:40:00,1.4,SENP1,8,11
SENP1_S13,13,9,2024-01-01 00:40:00,2.19,SENP1,8,12
SENP1_S14,14,9,2024-01-01 00:40:00,1.54,SENP1,8,13
SENP1_S15,15,9,2024-01-01 00:40:00,2.34,SENP1,8,14
SENP1_S16,16,9,2024-01-01 00:40:00,2.22,SENP1,8,15
SENP1_S17,17,9,2024-01-01 00:40:00,1.28,SENP1,8,16
SENP1_S18,18,9,2024-01-01 00:40:00,1.67,SENP1,8,17
SENP1_S19,19,9,2024-01-01 00:40:00,0.9700001,SENP1,8,18
SENP1_S20,20,9,2024-01-01 00:40:00,1.12,SENP1,8,19
SENP1_S21,21,9,2024-01-01 00:40:00,0.7,SENP1,8,20
SENP1_S22,22,9,2024-01-01 00:40:00,2.5,SENP1,8,21
SENP1_S23,23,9,2024-01-01 00:40:00,2.62,SENP1,8,22
SENP1_S24,24,9,2024-01-01 00:40:00,1.53,SENP1,8,23
SENP1_S25,25,9,2024-01-01 00:40:00,1.79,SENP1,8,24
SENP1_S26,26,9,2024-01-01 00:40:00,1.45,SENP1,8,25
SENP1_S27,27,9,2024-01-01 00:40:00,0.86,SENP1,8,26
SENP1_S28,28,9,2024-01-01 00:40:00,1.83,SENP1,8,27
SENP1_S29,29,9,2024-01-01 00:40:00,2.17,SENP1,8,28
SENP1_S30,30,9,2024-01-01 00:40:00,1.41,SENP1,8,29
SENP1_S31,31,9,2024-01-01 00:40:00,1.62,SENP1,8,30
SENP1_S32,32,9,2024-01-01 00:40:00,1.15,SENP1,8,31
SENP1_S33,33,9,2024-01-01 00:40:00,0.93,SENP1,8,32
SENP1_S34,34,9,2024-01-01 00:40:00,2.11,SENP1,8,33
SENP1_S35,35,9,2024-01-01 00:40:00,1.37,SENP1,8,34
SENP1_S36,36,9,2024-01-01 00:40:00,0.81,SENP1,8,35
SENP1_S37,37,9,2024-01-01 00:40:00,2.28,SENP1,8,36
SENP1_S38,38,9,2024-01-01 00:40:00,0.63,SENP1,8,37
SENP1_S39,39,9,2024-01-01 00:40:00,0.78,SENP1,8,38
SENP1_S40,40,9,2024-01-01 00:40:00,1.6,SENP1,8,39
SENP1_S41,41,9,2024-01-01 00:40:00,1.64,SENP1,8,40
SENP1_S42,42,9,2024-01-01 00:40:00,1.11,SENP1,8,41
SENP1_S43,43,9,2024-01-01 00:40:00,0.92,SENP1,8,42
SENP1_S44,44,9,2024-01-01 00:40:00,1.3,SENP1,8,43
SENP1_S45,45,9,2024-01-01 00:40:00,0.58,SENP1,8,44
SENP1_S46,46,9,2024-01-01 00:40:00,1.09,SENP1,8,45
SENP1_S47,47,9,2024-01-01 00:40:00,1.97,SENP1,8,46
SENP1_S48,48,9,2024-01-01 00:40:00,0.42,SENP1,8,47
SENP1_S49,49,9,2024-01-01 00:40:00,1.14,SENP1,8,48
SENP1_S50,50,9,2024-01-01 00:40:00,0.88,SENP1,8,49
SENP1_S51,51,9,2024-01-01 00:40:00,0.71,SENP1,8,50
SENP1_S52,52,9,2024-01-01 00:40:00,0.61,SENP1,8,51
SENP1_S53,53,9,2024-01-01 00:40:00,0.72,SENP1,8,52
SENP1_S54,54,9,2024-01-01 00:40:00,0.72,SENP1,8,53
SENP1_S2,2,10,2024-01-01 00:45:00,0.17,SENP1,9,1
SENP1_S3,3,10,2024-01-01 00:45:00,1.44,SENP1,9,2
SENP1_S4,4,10,2024-01-01 00:45:00,0.17,SENP1,9,3
SENP1_S5,5,10,2024-01-01 00:45:00,0.51,SENP1,9,4
SENP1_S6,6,10,2024-01-01 00:45:00,1.0,SENP1,9,5
SENP1_S7,7,10,2024-01-01 00:45:00,0.76,SENP1,9,6
SENP1_S8,8,10,2024-01-01 00:45:00,1.63,SENP1,9,7
SENP1_S9,9,10,2024-01-01 00:45:00,1.69,SENP1,9,8
SENP1_S10,10,10,2024-01-01 00:45:00,1.38,SENP1,9,9
SENP1_S11,11,10,2024-01-01 00:45:00,1.69,SENP1,9,10
SENP1_S12,12,10,2024-01-01 00:45:00,1.41,SENP1,9,11
SENP1_S13,13,10,2024-01-01 00:45:00,2.21,SENP1,9,12
SENP1_S14,14,10,2024-01-01 00:45:00,1.43,SENP1,9,13
SENP1_S15,15,10,2024-01-01 00:45:00,2.4,SENP1,9,14
SENP1_S16,16,10,2024-01-01 00:45:00,2.36,SENP1,9,15
SENP1_S17,17,10,2024-01-01 00:45:00,1.35,SENP1,9,16
SENP1_S18,18,10,2024-01-01 00:45:00,1.7,SENP1,9,17
SENP1_S19,19,10,2024-01-01 00:45:00,1.02,SENP1,9,18
SENP1_S20,20,10,2024-01-01 00:45:00,1.12,SENP1,9,19
SENP1_S21,21,10,2024-01-01 00:45:00,0.75,SENP1,9,20
SENP1_S22,22,10,2024-01-01 00:45:00,2.56,SENP1,9,21
SENP1_S23,23,10,2024-01-01 00:45:00,2.58,SENP1,9,22
SENP1_S24,24,10,2024-01-01 00:45:00,1.5,SENP1,9,23
SENP1_S25,25,10,2024-01-01 00:45:00,2.01,SENP1,9,24
SENP1_S26,26,10,2024-01-01 00:45:00,1.42,SENP1,9,25
SENP1_S27,27,10,2024-01-01 00:45:00,0.88,SENP1,9,26
SENP1_S28,28,10,2024-01-01 00:45:00,1.88,SENP1,9,27
SENP1_S29,29,10,2024-01-01 00:45:00,2.17,SENP1,9,28
SENP1_S30,30,10,2024-01-01 00:45:00,1.33,SENP1,9,29
SENP1_S31,31,10,2024-01-01 00:45:00,1.66,SENP1,9,30
SENP1_S32,32,10,2024-01-01 00:45:00,1.25,SENP1,9,31
SENP1_S33,33,10,2024-01-01 00:45:00,1.46,SENP1,9,32
SENP1_S34,34,10,2024-01-01 00:45:00,2.31,SENP1,9,33
SENP1_S35,35,10,2024-01-01 00:45:00,1.38,SENP1,9,34
SENP1_S36,36,10,2024-01-01 00:45:00,0.87,SENP1,9,35
SENP1_S37,37,10,2024-01-01 00:45:00,2.27,SENP1,9,36
SENP1_S38,38,10,2024-01-01 00:45:00,0.55,SENP1,9,37
SENP1_S39,39,10,2024-01-01 00:45:00,0.81,SENP1,9,38
SENP1_S40,40,10,2024-01-01 00:45:00,1.63,SENP1,9,39
SENP1_S41,41,10,2024-01-01 00:45:00,1.7,SENP1,9,40
SENP1_S42,42,10,2024-01-01 00:45:00,1.12,SENP1,9,41
SENP1_S43,43,10,2024-01-01 00:45:00,0.92,SENP1,9,42
SENP1_S44,44,10,2024-01-01 00:45:00,1.31,SENP1,9,43
SENP1_S45,45,10,2024-01-01 00:45:00,0.63,SENP1,9,44
SENP1_S46,46,10,2024-01-01 00:45:00,1.07,SENP1,9,45
SENP1_S47,47,10,2024-01-01 00:45:00,1.95,SENP1,9,46
SENP1_S48,48,10,2024-01-01 00:45:00,0.44,SENP1,9,47
SENP1_S49,49,10,2024-01-01 00:45:00,1.11,SENP1,9,48
SENP1_S50,50,10,2024-01-01 00:45:00,0.89,SENP1,9,49
SENP1_S51,51,10,2024-01-01 00:45:00,0.67,SENP1,9,50
SENP1_S52,52,10,2024-01-01 00:45:00,0.7,SENP1,9,51
SENP1_S53,53,10,2024-01-01 00:45:00,1.59,SENP1,9,52
SENP1_S54,54,10,2024-01-01 00:45:00,0.84,SENP1,9,53
SENP1_S2,2,11,2024-01-01 00:50:00,0.13,SENP1,10,1
SENP1_S3,3,11,2024-01-01 00:50:00,1.44,SENP1,10,2
SENP1_S4,4,11,2024-01-01 00:50:00,0.14,SENP1,10,3
SENP1_S5,5,11,2024-01-01 00:50:00,0.54,SENP1,10,4
SENP1_S6,6,11,2024-01-01 00:50:00,0.92,SENP1,10,5
SENP1_S7,7,11,2024-01-01 00:50:00,1.28,SENP1,10,6
SENP1_S8,8,11,2024-01-01 00:50:00,1.58,SENP1,10,7
SENP1_S9,9,11,2024-01-01 00:50:00,1.7,SENP1,10,8
SENP1_S10,10,11,2024-01-01 00:50:00,1.38,SENP1,10,9
SENP1_S11,11,11,2024-01-01 00:50:00,1.67,SENP1,10,10
SENP1_S12,12,11,2024-01-01 00:50:00,1.42,SENP1,10,11
SENP1_S13,13,11,2024-01-01 00:50:00,2.2,SENP1,10,12
SENP1_S14,14,11,2024-01-01 00:50:00,1.49,SENP1,10,13
SENP1_S15,15,11,2024-01-01 00:50:00,2.46,SENP1,10,14
SENP1_S16,16,11,2024-01-01 00:50:00,2.37,SENP1,10,15
SENP1_S17,17,11,2024-01-01 00:50:00,1.33,SENP1,10,16
SENP1_S18,18,11,2024-01-01 00:50:00,1.72,SENP1,10,17
SENP1_S19,19,11,2024-01-01 00:50:00,1.04,SENP1,10,18
SENP1_S20,20,11,2024-01-01 00:50:00,1.2,SENP1,10,19
SENP1_S21,21,11,2024-01-01 00:50:00,0.6,SENP1,10,20
SENP1_S22,22,11,2024-01-01 00:50:00,2.59,SENP1,10,21
SENP1_S23,23,11,2024-01-01 00:50:00,2.57,SENP1,10,22
SENP1_S24,24,11,2024-01-01 00:50:00,1.66,SENP1,10,23
SENP1_S25,25,11,2024-01-01 00:50:00,2.05,SENP1,10,24
SENP1_S26,26,11,2024-01-01 00:50:00,1.41,SENP1,10,25
SENP1_S27,27,11,2024-01-01 00:50:00,0.88,SENP1,10,26
SENP1_S28,28,11,2024-01-01 00:50:00,1.83,SENP1,10,27
SENP1_S29,29,11,2024-01-01 00:50:00,2.17,SENP1,10,28
SENP1_S30,30,11,2024-01-01 00:50:00,1.37,SENP1,10,29
SENP1_S31,31,11,2024-01-01 00:50:00,1.66,SENP1,10,30
SENP1_S32,32,11,2024-01-01 00:50:00,1.27,SENP1,10,31
SENP1_S33,33,11,2024-01-01 00:50:00,1.47,SENP1,10,32
SENP1_S34,34,11,2024-01-01 00:50:00,2.29,SENP1,10,33
SENP1_S35,35,11,2024-01-01 00:50:00,1.38,SENP1,10,34
SENP1_S36,36,11,2024-01-01 00:50:00,0.89,SENP1,10,35
SENP1_S37,37,11,2024-01-01 00:50:00,2.23,SENP1,10,36
SENP1_S38,38,11,2024-01-01 00:50:00,0.69,SENP1,10,37
SENP1_S39,39,11,2024-01-01 00:50:00,0.71,SENP1,10,38
SENP1_S40,40,11,2024-01-01 00:50:00,1.63,SENP1,10,39
SENP1_S41,41,11,2024-01-01 00:50:00,1.71,SENP1,10,40
SENP1_S42,42,11,2024-01-01 00:50:00,1.11,SENP1,10,41
SENP1_S43,43,11,2024-01-01 00:50:00,0.92,SENP1,10,42
SENP1_S44,44,11,2024-01-01 00:50:00,1.32,SENP1,10,43
SENP1_S45,45,11,2024-01-01 00:50:00,0.64,SENP1,10,44
SENP1_S46,46,11,2024-01-01 00:50:00,1.4,SENP1,10,45
SENP1_S47,47,11,2024-01-01 00:50:00,2.03,SENP1,10,46
SENP1_S48,48,11,2024-01-01 00:50:00,0.45,SENP1,10,47
SENP1_S49,49,11,2024-01-01 00:50:00,1.26,SENP1,10,48
SENP1_S50,50,11,2024-01-01 00:50:00,0.89,SENP1,10,49
SENP1_S51,51,11,2024-01-01 00:50:00,0.73,SENP1,10,50
SENP1_S52,52,11,2024-01-01 00:50:00,0.89,SENP1,10,51
SENP1_S53,53,11,2024-01-01 00:50:00,1.04,SENP1,10,52
SENP1_S54,54,11,2024-01-01 00:50:00,0.9,SENP1,10,53
SENP1_S2,2,12,2024-01-01 00:55:00,0.22,SENP1,11,1
SENP1_S3,3,12,2024-01-01 00:55:00,1.43,SENP1,11,2
SENP1_S4,4,12,2024-01-01 00:55:00,0.21,SENP1,11,3
SENP1_S5,5,12,2024-01-01 00:55:00,0.57,SENP1,11,4
SENP1_S6,6,12,2024-01-01 00:55:00,0.9700001,SENP1,11,5
SENP1_S7,7,12,2024-01-01 00:55:00,1.39,SENP1,11,6
SENP1_S8,8,12,2024-01-01 00:55:00,1.61,SENP1,11,7
SENP1_S9,9,12,2024-01-01 00:55:00,1.71,SENP1,11,8
SENP1_S10,10,12,2024-01-01 00:55:00,2.34,SENP1,11,9
SENP1_S11,11,12,2024-01-01 00:55:00,1.69,SENP1,11,10
SENP1_S12,12,12,2024-01-01 00:55:00,1.44,SENP1,11,11
SENP1_S13,13,12,2024-01-01 00:55:00,2.2,SENP1,11,12
SENP1_S14,14,12,2024-01-01 00:55:00,1.55,SENP1,11,13
SENP1_S15,15,12,2024-01-01 00:55:00,2.46,SENP1,11,14
SENP1_S16,16,12,2024-01-01 00:55:00,2.38,SENP1,11,15
SENP1_S17,17,12,2024-01-01 00:55:00,1.26,SENP1,11,16
SENP1_S18,18,12,2024-01-01 00:55:00,1.72,SENP1,11,17
SENP1_S19,19,12,2024-01-01 00:55:00,1.01,SENP1,11,18
SENP1_S20,20,12,2024-01-01 00:55:00,1.6,SENP1,11,19
SENP1_S21,21,12,2024-01-01 00:55:00,0.61,SENP1,11,20
SENP1_S22,22,12,2024-01-01 00:55:00,2.55,SENP1,11,21
SENP1_S23,23,12,2024-01-01 00:55:00,2.51,SENP1,11,22
SENP1_S24,24,12,2024-01-01 00:55:00,1.55,SENP1,11,23
SENP1_S25,25,12,2024-01-01 00:55:00,1.77,SENP1,11,24
SENP1_S26,26,12,2024-01-01 00:55:00,1.43,SENP1,11,25
SENP1_S27,27,12,2024-01-01 00:55:00,0.86,SENP1,11,26
SENP1_S28,28,12,2024-01-01 00:55:00,1.78,SENP1,11,27
SENP1_S29,29,12,2024-01-01 00:55:00,2.12,SENP1,11,28
SENP1_S30,30,12,2024-01-01 00:55:00,1.41,SENP1,11,29
SENP1_S31,31,12,2024-01-01 00:55:00,1.66,SENP1,11,30
SENP1_S32,32,12,2024-01-01 00:55:00,1.3,SENP1,11,31
SENP1_S33,33,12,2024-01-01 00:55:00,1.5,SENP1,11,32
SENP1_S34,34,12,2024-01-01 00:55:00,2.19,SENP1,11,33
SENP1_S35,35,12,2024-01-01 00:55:00,1.39,SENP1,11,34
SENP1_S36,36,12,2024-01-01 00:55:00,0.88,SENP1,11,35
SENP1_S37,37,12,2024-01-01 00:55:00,2.3,SENP1,11,36
SENP1_S38,38,12,2024-01-01 00:55:00,0.55,SENP1,11,37
SENP1_S39,39,12,2024-01-01 00:55:00,0.69,SENP1,11,38
SENP1_S40,40,12,2024-01-01 00:55:00,1.65,SENP1,11,39
SENP1_S41,41,12,2024-01-01 00:55:00,1.71,SENP1,11,40
SENP1_S42,42,12,2024-01-01 00:55:00,1.12,SENP1,11,41
SENP1_S43,43,12,2024-01-01 00:55:00,0.92,SENP1,11,42
SENP1_S44,44,12,2024-01-01 00:55:00,1.33,SENP1,11,43
SENP1_S45,45,12,2024-01-01 00:55:00,1.02,SENP1,11,44
SENP1_S46,46,12,2024-01-01 00:55:00,1.51,SENP1,11,45
SENP1_S47,47,12,2024-01-01 00:55:00,2.05,SENP1,11,46
SENP1_S48,48,12,2024-01-01 00:55:00,0.53,SENP1,11,47
SENP1_S49,49,12,2024-01-01 00:55:00,1.33,SENP1,11,48
SENP1_S50,50,12,2024-01-01 00:55:00,0.87,SENP1,11,49
SENP1_S51,51,12,2024-01-01 00:55:00,0.74,SENP1,11,50
SENP1_S52,52,12,2024-01-01 00:55:00,1.11,SENP1,11,51
SENP1_S53,53,12,2024-01-01 00:55:00,0.71,SENP1,11,52
SENP1_S54,54,12,2024-01-01 00:55:00,0.93,SENP1,11,53
SENP1_S2,2,13,2024-01-01 01:00:00,0.26,SENP1,12,1
SENP1_S3,3,13,2024-01-01 01:00:00,1.45,SENP1,12,2
SENP1_S4,4,13,2024-01-01 01:00:00,0.5,SENP1,12,3
SENP1_S5,5,13,2024-01-01 01:00:00,0.57,SENP1,12,4
SENP1_S6,6,13,2024-01-01 01:00:00,0.95,SENP1,12,5
SENP1_S7,7,13,2024-01-01 01:00:00,1.38,SENP1,12,6
SENP1_S8,8,13,2024-01-01 01:00:00,1.58,SENP1,12,7
SENP1_S9,9,13,2024-01-01 01:00:00,1.7,SENP1,12,8
SENP1_S10,10,13,2024-01-01 01:00:00,2.44,SENP1,12,9
SENP1_S11,11,13,2024-01-01 01:00:00,1.65,SENP1,12,10
SENP1_S12,12,13,2024-01-01 01:00:00,1.27,SENP1,12,11
SENP1_S13,13,13,2024-01-01 01:00:00,2.19,SENP1,12,12
SENP1_S14,14,13,2024-01-01 01:00:00,1.57,SENP1,12,13
SENP1_S15,15,13,2024-01-01 01:00:00,2.44,SENP1,12,14
SENP1_S16,16,13,2024-01-01 01:00:00,2.4,SENP1,12,15
SENP1_S17,17,13,2024-01-01 01:00:00,1.2,SENP1,12,16
SENP1_S18,18,13,2024-01-01 01:00:00,1.74,SENP1,12,17
SENP1_S19,19,13,2024-01-01 01:00:00,0.71,SENP1,12,18
SENP1_S20,20,13,2024-01-01 01:00:00,1.6,SENP1,12,19
SENP1_S21,21,13,2024-01-01 01:00:00,0.6,SENP1,12,20
SENP1_S22,22,13,2024-01-01 01:00:00,2.42,SENP1,12,21
SENP1_S23,23,13,2024-01-01 01:00:00,2.59,SENP1,12,22
SENP1_S24,24,13,2024-01-01 01:00:00,1.58,SENP1,12,23
SENP1_S25,25,13,2024-01-01 01:00:00,1.98,SENP1,12,24
SENP1_S26,26,13,2024-01-01 01:00:00,1.4,SENP1,12,25
SENP1_S27,27,13,2024-01-01 01:00:00,0.9,SENP1,12,26
SENP1_S28,28,13,2024-01-01 01:00:00,1.61,SENP1,12,27
SENP1_S29,29,13,2024-01-01 01:00:00,0.81,SENP1,12,28
SENP1_S30,30,13,2024-01-01 01:00:00,1.4,SENP1,12,29
SENP1_S31,31,13,2024-01-01 01:00:00,1.64,SENP1,12,30
SENP1_S32,32,13,2024-01-01 01:00:00,1.46,SENP1,12,31
SENP1_S33,33,13,2024-01-01 01:00:00,1.51,SENP1,12,32
SENP1_S34,34,13,2024-01-01 01:00:00,2.36,SENP1,12,33
SENP1_S35,35,13,2024-01-01 01:00:00,1.41,SENP1,12,34
SENP1_S36,36,13,2024-01-01 01:00:00,0.89,SENP1,12,35
SENP1_S37,37,13,2024-01-01 01:00:00,2.28,SENP1,12,36
SENP1_S38,38,13,2024-01-01 01:00:00,0.66,SENP1,12,37
SENP1_S39,39,13,2024-01-01 01:00:00,0.72,SENP1,12,38
SENP1_S40,40,13,2024-01-01 01:00:00,1.64,SENP1,12,39
SENP1_S41,41,13,2024-01-01 01:00:00,1.71,SENP1,12,40
SENP1_S42,42,13,2024-01-01 01:00:00,1.12,SENP1,12,41
SENP1_S43,43,13,2024-01-01 01:00:00,0.94,SENP1,12,42
SENP1_S44,44,13,2024-01-01 01:00:00,1.28,SENP1,12,43
SENP1_S45,45,13,2024-01-01 01:00:00,0.59,SENP1,12,44
SENP1_S46,46,13,2024-01-01 01:00:00,1.57,SENP1,12,45
SENP1_S47,47,13,2024-01-01 01:00:00,2.03,SENP1,12,46
SENP1_S48,48,13,2024-01-01 01:00:00,0.38,SENP1,12,47
SENP1_S49,49,13,2024-01-01 01:00:00,1.29,SENP1,12,48
SENP1_S50,50,13,2024-01-01 01:00:00,0.79,SENP1,12,49
SENP1_S51,51,13,2024-01-01 01:00:00,0.81,SENP1,12,50
SENP1_S52,52,13,2024-01-01 01:00:00,0.71,SENP1,12,51
SENP1_S53,53,13,2024-01-01 01:00:00,1.18,SENP1,12,52
SENP1_S54,54,13,2024-01-01 01:00:00,0.95,SENP1,12,53
SENP1_S2,2,14,2024-01-01 01:05:00,0.3,SENP1,13,1
SENP1_S3,3,14,2024-01-01 01:05:00,1.43,SENP1,13,2
SENP1_S4,4,14,2024-01-01 01:05:00,0.27,SENP1,13,3
SENP1_S5,5,14,2024-01-01 01:05:00,0.62,SENP1,13,4
SENP1_S6,6,14,2024-01-01 01:05:00,1.02,SENP1,13,5
SENP1_S7,7,14,2024-01-01 01:05:00,0.94,SENP1,13,6
SENP1_S8,8,14,2024-01-01 01:05:00,1.55,SENP1,13,7
SENP1_S9,9,14,2024-01-01 01:05:00,1.71,SENP1,13,8
SENP1_S10,10,14,2024-01-01 01:05:00,2.49,SENP1,13,9
SENP1_S11,11,14,2024-01-01 01:05:00,1.65,SENP1,13,10
SENP1_S12,12,14,2024-01-01 01:05:00,1.42,SENP1,13,11
SENP1_S13,13,14,2024-01-01 01:05:00,2.18,SENP1,13,12
SENP1_S14,14,14,2024-01-01 01:05:00,1.55,SENP1,13,13
SENP1_S15,15,14,2024-01-01 01:05:00,2.41,SENP1,13,14
SENP1_S16,16,14,2024-01-01 01:05:00,2.4,SENP1,13,15
SENP1_S17,17,14,2024-01-01 01:05:00,1.22,SENP1,13,16
SENP1_S18,18,14,2024-01-01 01:05:00,1.71,SENP1,13,17
SENP1_S19,19,14,2024-01-01 01:05:00,0.8,SENP1,13,18
SENP1_S20,20,14,2024-01-01 01:05:00,1.62,SENP1,13,19
SENP1_S21,21,14,2024-01-01 01:05:00,0.79,SENP1,13,20
SENP1_S22,22,14,2024-01-01 01:05:00,2.46,SENP1,13,21
SENP1_S23,23,14,2024-01-01 01:05:00,2.6,SENP1,13,22
SENP1_S24,24,14,2024-01-01 01:05:00,1.95,SENP1,13,23
SENP1_S25,25,14,2024-01-01 01:05:00,2.13,SENP1,13,24
SENP1_S26,26,14,2024-01-01 01:05:00,1.44,SENP1,13,25
SENP1_S27,27,14,2024-01-01 01:05:00,0.89,SENP1,13,26
SENP1_S28,28,14,2024-01-01 01:05:00,1.6,SENP1,13,27
SENP1_S29,29,14,2024-01-01 01:05:00,0.79,SENP1,13,28
SENP1_S30,30,14,2024-01-01 01:05:00,1.39,SENP1,13,29
SENP1_S31,31,14,2024-01-01 01:05:00,1.66,SENP1,13,30
SENP1_S32,32,14,2024-01-01 01:05:00,1.36,SENP1,13,31
SENP1_S33,33,14,2024-01-01 01:05:00,1.51,SENP1,13,32
SENP1_S34,34,14,2024-01-01 01:05:00,1.2,SENP1,13,33
SENP1_S35,35,14,2024-01-01 01:05:00,1.41,SENP1,13,34
SENP1_S36,36,14,2024-01-01 01:05:00,0.87,SENP1,13,35
SENP1_S37,37,14,2024-01-01 01:05:00,2.28,SENP1,13,36
SENP1_S38,38,14,2024-01-01 01:05:00,0.68,SENP1,13,37
SENP1_S39,39,14,2024-01-01 01:05:00,0.73,SENP1,13,38
SENP1_S40,40,14,2024-01-01 01:05:00,1.64,SENP1,13,39
SENP1_S41,41,14,2024-01-01 01:05:00,1.71,SENP1,13,40
SENP1_S42,42,14,2024-01-01 01:05:00,1.12,SENP1,13,41
SENP1_S43,43,14,2024-01-01 01:05:00,0.92,SENP1,13,42
SENP1_S44,44,14,2024-01-01 01:05:00,1.35,SENP1,13,43
SENP1_S45,45,14,2024-01-01 01:05:00,0.81,SENP1,13,44
SENP1_S46,46,14,2024-01-01 01:05:00,1.6,SENP1,13,45
SENP1_S47,47,14,2024-01-01 01:05:00,2.02,SENP1,13,46
SENP1_S48,48,14,2024-01-01 01:05:00,0.41,SENP1,13,47
SENP1_S49,49,14,2024-01-01 01:05:00,1.36,SENP1,13,48
SENP1_S50,50,14,2024-01-01 01:05:00,0.79,SENP1,13,49
SENP1_S51,51,14,2024-01-01 01:05:00,0.83,SENP1,13,50
SENP1_S52,52,14,2024-01-01 01:05:00,0.92,SENP1,13,51
SENP1_S53,53,14,2024-01-01 01:05:00,1.32,SENP1,13,52
SENP1_S54,54,14,2024-01-01 01:05:00,0.95,SENP1,13,53
SENP1_S2,2,15,2024-01-01 01:10:00,0.25,SENP1,14,1
SENP1_S3,3,15,2024-01-01 01:10:00,1.45,SENP1,14,2
SENP1_S4,4,15,2024-01-01 01:10:00,0.2,SENP1,14,3
SENP1_S5,5,15,2024-01-01 01:10:00,0.61,SENP1,14,4
SENP1_S6,6,15,2024-01-01 01:10:00,1.01,SENP1,14,5
SENP1_S7,7,15,2024-01-01 01:10:00,0.89,SENP1,14,6
SENP1_S8,8,15,2024-01-01 01:10:00,1.53,SENP1,14,7
SENP1_S9,9,15,2024-01-01 01:10:00,1.72,SENP1,14,8
SENP1_S10,10,15,2024-01-01 01:10:00,2.5,SENP1,14,9
SENP1_S11,11,15,2024-01-01 01:10:00,1.63,SENP1,14,10
SENP1_S12,12,15,2024-01-01 01:10:00,1.44,SENP1,14,11
SENP1_S13,13,15,2024-01-01 01:10:00,2.15,SENP1,14,12
SENP1_S14,14,15,2024-01-01 01:10:00,1.55,SENP1,14,13
SENP1_S15,15,15,2024-01-01 01:10:00,2.47,SENP1,14,14
SENP1_S16,16,15,2024-01-01 01:10:00,2.41,SENP1,14,15
SENP1_S17,17,15,2024-01-01 01:10:00,1.21,SENP1,14,16
SENP1_S18,18,15,2024-01-01 01:10:00,1.72,SENP1,14,17
SENP1_S19,19,15,2024-01-01 01:10:00,0.87,SENP1,14,18
SENP1_S20,20,15,2024-01-01 01:10:00,1.62,SENP1,14,19
SENP1_S21,21,15,2024-01-01 01:10:00,1.67,SENP1,14,20
SENP1_S22,22,15,2024-01-01 01:10:00,2.36,SENP1,14,21
SENP1_S23,23,15,2024-01-01 01:10:00,2.61,SENP1,14,22
SENP1_S24,24,15,2024-01-01 01:10:00,2.08,SENP1,14,23
SENP1_S25,25,15,2024-01-01 01:10:00,2.12,SENP1,14,24
SENP1_S26,26,15,2024-01-01 01:10:00,1.43,SENP1,14,25
SENP1_S27,27,15,2024-01-01 01:10:00,0.91,SENP1,14,26
SENP1_S28,28,15,2024-01-01 01:10:00,1.66,SENP1,14,27
SENP1_S29,29,15,2024-01-01 01:10:00,1.01,SENP1,14,28
SENP1_S30,30,15,2024-01-01 01:10:00,1.43,SENP1,14,29
SENP1_S31,31,15,2024-01-01 01:10:00,1.66,SENP1,14,30
SENP1_S32,32,15,2024-01-01 01:10:00,1.36,SENP1,14,31
SENP1_S33,33,15,2024-01-01 01:10:00,1.55,SENP1,14,32
SENP1_S34,34,15,2024-01-01 01:10:00,1.85,SENP1,14,33
SENP1_S35,35,15,2024-01-01 01:10:00,1.38,SENP1,14,34
SENP1_S36,36,15,2024-01-01 01:10:00,0.9,SENP1,14,35
SENP1_S37,37,15,2024-01-01 01:10:00,2.28,SENP1,14,36
SENP1_S38,38,15,2024-01-01 01:10:00,0.7,SENP1,14,37
